time [days], distance [m]
27.2201, 810.4826 
27.2202, 693.9568 
27.2208, 510.0088 
27.2211, 453.1247 
27.2220, 779.4415 
27.2232, 415.0229 
27.2236, 413.3497 
27.2257, 1071.7201 
27.2262, 487.3541 
27.2266, 1008.5574 
27.2270, 964.1603 
27.2273, 468.6032 
27.2281, 722.2638 
27.2287, 613.2055 
27.2303, 430.2615 
27.2305, 461.0423 
27.2311, 411.2055 
27.2316, 559.2361 
27.2317, 336.0298 
27.2319, 1021.3188 
27.2321, 253.4028 
27.2322, 264.0170 
27.2324, 258.2131 
27.2330, 268.4939 
27.2334, 490.3968 
27.2335, 369.2709 
27.2337, 289.4996 
27.2344, 310.3627 
27.2346, 361.0055 
27.2348, 331.3608 
27.2352, 186.7538 
27.2354, 905.8852 
27.2357, 393.3040 
27.2358, 435.8222 
27.2359, 224.2699 
27.2361, 291.5956 
27.2362, 366.0068 
27.2363, 423.7983 
27.2365, 456.1195 
27.2367, 302.8283 
27.2369, 610.5121 
27.2371, 254.0236 
27.2374, 1023.6953 
27.2376, 350.7050 
27.2378, 491.1466 
27.2385, 1064.3425 
27.2387, 243.1892 
27.2397, 305.2507 
27.2402, 319.9766 
27.2407, 373.1930 
27.2409, 324.0447 
27.2414, 279.6033 
27.2422, 256.6398 
27.2424, 293.4110 
27.2427, 323.2089 
27.2431, 395.5060 
27.2433, 350.5025 
27.2455, 437.9372 
27.2459, 449.4185 
27.2468, 363.5726 
27.2469, 210.4305 
27.2471, 157.0350 
27.2478, 142.1724 
27.2484, 276.7237 
27.2486, 185.2350 
27.2487, 349.3222 
27.2490, 113.9517 
27.2501, 317.4051 
27.2504, 152.1085 
27.2510, 300.6476 
27.2513, 290.7043 
27.2516, 270.0685 
27.2517, 511.0029 
27.2519, 520.6323 
27.2521, 508.1830 
27.2523, 445.4571 
27.2524, 452.8631 
27.2526, 426.7470 
27.2527, 583.6454 
27.2529, 598.7854 
27.2530, 565.8949 
27.2533, 528.2594 
27.2537, 586.5705 
27.2543, 565.3353 
27.2547, 503.3021 
27.2550, 444.9326 
27.2552, 408.0012 
27.2556, 335.2328 
27.2560, 958.7434 
27.2563, 477.2976 
27.2565, 264.8490 
27.2569, 270.1851 
27.2570, 746.7476 
27.2572, 375.4584 
27.2577, 497.8966 
27.2588, 377.0332 
27.2598, 328.2392 
27.2600, 520.1250 
27.2609, 536.9851 
27.2612, 492.2977 
27.2615, 722.8478 
27.2617, 520.3633 
27.2619, 664.2063 
27.2623, 464.3113 
27.2625, 683.0783 
27.2628, 575.7334 
27.2635, 660.6368 
27.2637, 327.0612 
27.2641, 370.9367 
27.2644, 338.0237 
27.2663, 317.6476 
27.2664, 674.1662 
27.2667, 146.4138 
27.2672, 457.7357 
27.2674, 527.7850 
27.2685, 460.4563 
27.2689, 430.4056 
27.2692, 826.6347 
27.2695, 976.3411 
27.2697, 349.5025 
27.2700, 410.0256 
27.2705, 514.3890 
27.2712, 274.2007 
27.2715, 446.0549 
27.2716, 451.0310 
27.2718, 306.9365 
27.2720, 444.2927 
27.2723, 404.8555 
27.2730, 359.6109 
27.2735, 565.5838 
27.2736, 511.3003 
27.2739, 439.7863 
27.2741, 288.1389 
27.2756, 292.4808 
27.2759, 299.1003 
27.2761, 360.0347 
27.2766, 223.8861 
27.2767, 299.8800 
27.2769, 270.3368 
27.2773, 298.5632 
27.2778, 576.0738 
27.2781, 319.1567 
27.2783, 422.5115 
27.2785, 377.5460 
27.2787, 349.5612 
27.2788, 543.8014 
27.2789, 375.7140 
27.2791, 354.6844 
27.2805, 206.7124 
27.2820, 283.3814 
27.2826, 447.3030 
27.2833, 578.6692 
27.2841, 432.9307 
27.2856, 561.3849 
27.2859, 447.4472 
27.2862, 569.4067 
27.2863, 341.2287 
27.2907, 539.7963 
27.2915, 530.4866 
27.2922, 620.0032 
27.2941, 504.5998 
27.2947, 391.7959 
27.2957, 608.6197 
27.2965, 497.9016 
27.2967, 410.7274 
27.2972, 599.0409 
27.2978, 559.5212 
27.2986, 948.8151 
27.2989, 474.0464 
27.2992, 715.7129 
27.2998, 788.2037 
27.3006, 788.9138 
27.3013, 641.9198 
27.3016, 622.1262 
27.3019, 773.7965 
27.3026, 636.6239 
27.3032, 762.5667 
27.3034, 786.3078 
27.3038, 695.5875 
27.3041, 734.6972 
27.3044, 586.6217 
27.3050, 569.3444 
27.3051, 548.9335 
27.3054, 353.1190 
27.3057, 352.1662 
27.3066, 272.3252 
27.3069, 554.6612 
27.3071, 719.4720 
27.3090, 251.4458 
27.3102, 369.4009 
27.3115, 521.1957 
27.3121, 938.2302 
27.3129, 444.7842 
27.3142, 732.9263 
27.3144, 284.2552 
27.3149, 224.2432 
27.3150, 701.8205 
27.3159, 709.1862 
27.3166, 307.3711 
27.3168, 706.7814 
27.3172, 402.3257 
27.3175, 417.0420 
27.3178, 384.2460 
27.3193, 454.8055 
27.3197, 870.9638 
27.3199, 911.9764 
27.3201, 829.5505 
27.3207, 858.4602 
27.3209, 830.4463 
27.3213, 307.5467 
27.3223, 273.7243 
27.3229, 890.5869 
27.3243, 299.7215 
27.3245, 317.5468 
27.3247, 304.5997 
27.3255, 732.5626 
27.3260, 360.9058 
27.3262, 649.2842 
27.3266, 138.0580 
27.3273, 835.4981 
27.3283, 895.3792 
27.3303, 975.7177 
27.3312, 911.3265 
27.3343, 484.8763 
27.3373, 521.3598 
27.3398, 720.0278 
27.3407, 372.4849 
27.3422, 967.3727 
27.3431, 809.9389 
27.3434, 698.1210 
27.3443, 920.2630 
27.3477, 305.6550 
27.3517, 365.4436 
27.3523, 350.1728 
27.3539, 368.1318 
27.3545, 108.9771 
27.3546, 286.1486 
27.3550, 277.0162 
27.3565, 943.7611 
27.3590, 377.2015 
27.3591, 319.7890 
27.3600, 318.4792 
27.3606, 800.1625 
27.3648, 797.8001 
27.3663, 272.3031 
27.3669, 885.8442 
27.3672, 708.9499 
27.3674, 550.4362 
27.3690, 872.8923 
27.3693, 443.5493 
27.3696, 693.4183 
27.3700, 308.6098 
27.3702, 618.6518 
27.3703, 538.3354 
27.3711, 606.1320 
27.3719, 591.6697 
27.3723, 634.0860 
27.3726, 607.0758 
27.3728, 485.1031 
27.3737, 611.3829 
27.3744, 521.5793 
27.3765, 448.0681 
27.3772, 607.2998 
27.3779, 620.0790 
27.3783, 343.9826 
27.3787, 562.0294 
27.3792, 198.5800 
27.3795, 586.5705 
27.3806, 1089.5967 
27.3810, 452.1338 
27.3815, 601.4466 
27.3820, 464.4007 
27.3827, 443.2076 
27.3840, 327.0749 
27.3841, 467.8985 
27.3843, 451.2494 
27.3846, 470.1085 
27.3850, 512.1035 
27.3852, 1011.4371 
27.3854, 531.0970 
27.3861, 452.0708 
27.3880, 410.4741 
27.3884, 92.3472 
27.3892, 463.7327 
27.3895, 510.2127 
27.3900, 447.8236 
27.3904, 471.6991 
27.3911, 376.6497 
27.3915, 402.9814 
27.3917, 425.3117 
27.3931, 681.3883 
27.3933, 442.5494 
27.3938, 376.4001 
27.3942, 201.8044 
27.3947, 149.5660 
27.3949, 320.2077 
27.3951, 396.3496 
27.3972, 817.5506 
27.3978, 390.1602 
27.3984, 363.1088 
27.3987, 339.0118 
27.4006, 389.6935 
27.4015, 958.9880 
27.4024, 603.9089 
27.4052, 302.3128 
27.4055, 524.6904 
27.4057, 340.1779 
27.4094, 1113.2084 
27.4096, 981.1340 
27.4105, 934.8930 
27.4110, 689.7913 
27.4122, 315.0143 
27.4139, 267.4416 
27.4146, 170.0265 
27.4149, 461.0043 
27.4167, 598.3043 
27.4183, 559.9652 
27.4186, 545.8095 
27.4191, 603.0008 
27.4198, 243.1152 
27.4199, 949.6763 
27.4212, 343.7586 
27.4214, 571.9939 
27.4216, 748.5753 
27.4220, 526.8178 
27.4252, 567.8767 
27.4273, 576.3029 
27.4290, 354.8309 
27.4299, 296.6648 
27.4301, 702.4735 
27.4308, 611.0295 
27.4328, 727.3321 
27.4349, 535.1785 
27.4377, 807.0223 
27.4391, 469.2334 
27.4402, 177.6288 
27.4405, 961.7422 
27.4428, 324.0015 
27.4432, 312.3139 
27.4439, 569.7798 
27.4444, 664.8556 
27.4467, 599.8408 
27.4471, 166.0120 
27.4473, 111.6468 
27.4481, 582.5873 
27.4493, 312.1025 
27.4503, 393.7613 
27.4507, 414.7300 
27.4525, 406.2081 
27.4527, 106.9299 
27.4540, 465.5599 
27.4543, 398.3215 
27.4548, 471.0042 
27.4560, 625.7220 
27.4562, 676.1139 
27.4569, 588.7962 
27.4578, 288.1736 
27.4594, 242.5077 
27.4598, 324.5813 
27.4600, 440.7097 
27.4605, 561.0891 
27.4616, 651.3071 
27.4618, 658.9211 
27.4634, 469.0927 
27.4635, 569.0141 
27.4638, 643.0187 
27.4640, 584.1995 
27.4641, 543.9237 
27.4649, 605.2677 
27.4659, 652.5397 
27.4669, 349.0057 
27.4675, 328.4951 
27.4681, 227.7982 
27.4683, 256.8132 
27.4685, 137.8441 
27.4687, 188.2153 
27.4688, 255.4408 
27.4690, 238.7572 
27.4692, 235.6459 
27.4693, 107.0187 
27.4694, 187.2245 
27.4702, 260.4323 
27.4703, 189.7077 
27.4706, 269.5570 
27.4709, 308.7653 
27.4712, 125.2398 
27.4714, 581.2375 
27.4716, 1139.8877 
27.4717, 1127.4830 
27.4722, 405.4985 
27.4724, 591.1658 
27.4728, 535.4185 
27.4735, 116.4818 
27.4741, 281.5138 
27.4743, 562.0294 
27.4745, 326.7185 
27.4747, 302.5971 
27.4748, 439.2778 
27.4751, 116.8674 
27.4752, 744.1102 
27.4753, 494.5139 
27.4755, 249.3692 
27.4756, 481.5652 
27.4758, 834.3411 
27.4763, 460.4183 
27.4764, 346.3654 
27.4765, 245.3120 
27.4772, 506.0632 
27.4774, 839.3438 
27.4778, 1015.2975 
27.4779, 952.9769 
27.4783, 255.1803 
27.4786, 679.4248 
27.4789, 922.6072 
27.4791, 713.6561 
27.4803, 680.6769 
27.4805, 196.3288 
27.4810, 412.2439 
27.4813, 441.5892 
27.4814, 579.7767 
27.4820, 699.1337 
27.4823, 131.2440 
27.4825, 663.2111 
27.4826, 434.8850 
27.4829, 450.3177 
27.4840, 504.4809 
27.4847, 359.3244 
27.4851, 876.7856 
27.4854, 386.4013 
27.4860, 682.6888 
27.4864, 670.2313 
27.4871, 368.6001 
27.4893, 542.3329 
27.4905, 828.2234 
27.4908, 675.2340 
27.4933, 288.3765 
27.4940, 340.1544 
27.4942, 248.3405 
27.4943, 168.2379 
27.4946, 791.7228 
27.4948, 799.6731 
27.4950, 422.4275 
27.4952, 905.7870 
27.4954, 840.5885 
27.4959, 887.6125 
27.4961, 960.1875 
27.4970, 904.2478 
27.4980, 969.7051 
27.4983, 565.3857 
27.4985, 166.6883 
27.4988, 536.1427 
27.4995, 990.9576 
27.4999, 874.2540 
27.5001, 914.5059 
27.5003, 210.7700 
27.5009, 802.3023 
27.5017, 986.4973 
27.5020, 782.8723 
27.5026, 1011.6620 
27.5039, 414.0169 
27.5043, 524.1383 
27.5045, 458.8082 
27.5047, 779.1078 
27.5048, 431.7407 
27.5056, 419.0107 
27.5065, 328.8419 
27.5068, 762.5287 
27.5069, 776.9871 
27.5072, 1167.3054 
27.5076, 628.9650 
27.5080, 672.2150 
27.5091, 975.6828 
27.5098, 984.5872 
27.5099, 485.2319 
27.5106, 192.5747 
27.5108, 955.3622 
27.5110, 871.0867 
27.5112, 1020.1774 
27.5114, 811.2460 
27.5117, 912.4144 
27.5120, 925.3000 
27.5122, 965.0223 
27.5127, 978.0312 
27.5131, 356.4057 
27.5133, 945.3576 
27.5134, 319.8640 
27.5137, 969.9098 
27.5139, 484.5204 
27.5142, 892.7357 
27.5144, 918.6294 
27.5151, 377.0199 
27.5152, 334.1527 
27.5154, 1008.2063 
27.5161, 1014.8350 
27.5164, 999.0741 
27.5167, 1004.8069 
27.5170, 377.1803 
27.5177, 890.2208 
27.5178, 106.8316 
27.5180, 450.2888 
27.5187, 581.3957 
27.5188, 437.9224 
27.5190, 994.2414 
27.5191, 970.3221 
27.5192, 976.4942 
27.5196, 981.2981 
27.5200, 1025.1761 
27.5208, 912.0011 
27.5211, 343.9026 
27.5215, 918.7257 
27.5216, 1036.3518 
27.5222, 997.4818 
27.5225, 447.2192 
27.5230, 1045.9374 
27.5237, 244.7243 
27.5248, 807.0997 
27.5256, 1043.7164 
27.5259, 957.2231 
27.5263, 1016.5909 
27.5265, 1040.9227 
27.5267, 1024.3168 
27.5270, 623.0867 
27.5282, 1073.5679 
27.5289, 1041.8493 
27.5292, 1011.6620 
27.5305, 1059.5782 
27.5306, 851.6226 
27.5310, 356.7997 
27.5318, 1031.1178 
27.5323, 1099.5272 
27.5330, 379.6959 
27.5343, 929.0344 
27.5349, 856.4607 
27.5351, 892.1356 
27.5354, 871.2072 
27.5363, 1014.2840 
27.5385, 360.0278 
27.5389, 1020.7840 
27.5401, 937.1046 
27.5403, 1009.0496 
27.5405, 820.2878 
27.5408, 1051.2031 
27.5422, 381.5613 
27.5439, 48.0104 
27.5444, 315.5139 
27.5449, 545.0000 
27.5457, 453.4545 
27.5464, 956.3080 
27.5475, 1035.5260 
27.5478, 54.4885 
27.5497, 775.9671 
27.5502, 465.0688 
27.5504, 413.5855 
27.5530, 1120.5914 
27.5531, 1067.8900 
27.5542, 400.3623 
27.5603, 786.7484 
27.5619, 367.1512 
27.5624, 827.3452 
27.5628, 280.0000 
27.5630, 1004.1041 
27.5662, 488.3052 
27.5674, 601.8380 
27.5690, 1041.6818 
27.5692, 977.4191 
27.5696, 1040.6229 
27.5701, 816.7166 
27.5724, 288.2308 
27.5727, 443.9336 
27.5738, 1019.2046 
27.5741, 415.7812 
27.5744, 1006.0070 
27.5746, 1047.5848 
27.5757, 298.4644 
27.5762, 897.4503 
27.5770, 1084.6423 
27.5772, 1011.5004 
27.5773, 1050.6251 
27.5777, 116.8247 
27.5779, 984.8909 
27.5781, 429.1352 
27.5785, 994.5813 
27.5801, 241.4042 
27.5809, 969.1403 
27.5848, 827.7445 
27.5852, 1017.5033 
27.5863, 182.1346 
27.5874, 1107.1811 
27.5888, 772.5859 
27.5899, 294.3348 
27.5917, 1065.0150 
27.5964, 974.5650 
27.5973, 355.0690 
27.5987, 1106.1736 
27.6005, 550.1745 
27.6006, 354.5391 
27.6010, 345.2839 
27.6035, 297.4693 
27.6090, 1000.3125 
27.6095, 984.7121 
27.6110, 997.0080 
27.6113, 370.9083 
27.6123, 352.7846 
27.6127, 1030.7764 
27.6141, 293.7516 
27.6146, 425.1165 
27.6159, 1251.0835 
27.6165, 990.5418 
27.6170, 996.1887 
27.6171, 1096.2117 
27.6175, 839.6529 
27.6178, 372.3238 
27.6191, 919.9049 
27.6201, 537.2867 
27.6206, 317.2948 
27.6215, 1111.0666 
27.6221, 691.2286 
27.6225, 1002.5029 
27.6228, 1045.2799 
27.6234, 1062.3116 
27.6246, 1071.6193 
27.6255, 239.7707 
27.6264, 972.6813 
27.6271, 175.3169 
27.6274, 1089.7275 
27.6289, 393.2188 
27.6308, 107.2007 
27.6309, 1075.0186 
27.6318, 1098.9836 
27.6319, 584.5836 
27.6326, 612.5373 
27.6332, 574.3213 
27.6341, 590.1068 
27.6349, 1110.3355 
27.6357, 564.4271 
27.6373, 337.7647 
27.6381, 1152.3897 
27.6392, 1015.0315 
27.6408, 1113.4819 
27.6413, 1054.5331 
27.6430, 368.1318 
27.6434, 354.8873 
27.6436, 1076.4107 
27.6441, 603.2993 
27.6447, 219.2077 
27.6448, 953.9140 
27.6453, 450.2199 
27.6457, 371.8091 
27.6463, 391.5227 
27.6465, 1124.8578 
27.6466, 1076.0934 
27.6473, 354.6731 
27.6477, 420.0060 
27.6479, 403.2679 
27.6483, 1081.9390 
27.6486, 1116.4896 
27.6489, 420.0024 
27.6491, 294.5166 
27.6496, 279.5300 
27.6498, 321.6458 
27.6500, 285.0018 
27.6504, 320.4512 
27.6505, 264.9849 
27.6515, 1053.1334 
27.6518, 464.6913 
27.6520, 337.2506 
27.6528, 761.5937 
27.6530, 651.9540 
27.6536, 280.6653 
27.6541, 297.0690 
27.6546, 575.2434 
27.6550, 710.0493 
27.6553, 314.1592 
27.6561, 708.1532 
27.6565, 348.0359 
27.6585, 284.1215 
27.6594, 259.2335 
27.6625, 1043.5564 
27.6645, 679.0530 
27.6658, 226.0730 
27.6660, 417.6470 
27.6662, 385.1298 
27.6691, 208.0385 
27.6708, 330.6841 
27.6718, 332.6620 
27.6742, 367.3472 
27.6745, 218.2476 
27.6757, 590.5294 
27.6763, 462.0173 
27.6773, 690.1225 
27.6779, 664.1393 
27.6790, 349.5325 
27.6793, 275.9438 
27.6794, 219.1803 
27.6799, 239.0690 
27.6816, 227.3170 
27.6820, 206.7704 
27.6823, 232.4328 
27.6835, 331.7484 
27.6848, 358.6377 
27.6864, 694.8453 
27.6867, 728.4312 
27.6873, 649.6591 
27.6878, 232.1056 
27.6879, 643.9192 
27.6887, 814.9264 
27.6892, 686.2893 
27.6901, 653.9373 
27.6905, 145.7738 
27.6907, 187.4086 
27.6910, 461.3946 
27.6919, 627.2137 
27.6934, 241.8285 
27.6947, 348.1264 
27.6953, 460.8959 
27.6967, 389.8166 
27.6972, 181.6618 
27.6974, 960.1172 
27.6975, 215.5852 
27.6978, 316.8864 
27.6982, 351.2407 
27.6987, 330.4618 
27.6998, 210.2974 
27.7009, 86.0930 
27.7011, 74.2765 
27.7015, 317.8003 
27.7019, 128.3628 
27.7025, 811.5787 
27.7029, 232.8003 
27.7055, 1122.1252 
27.7062, 730.9289 
27.7069, 832.4062 
27.7079, 362.7465 
27.7092, 66.3702 
27.7117, 284.0158 
27.7134, 223.9330 
27.7145, 298.8009 
27.7170, 147.8276 
27.7191, 575.5849 
27.7192, 263.2299 
27.7198, 1204.1595 
27.7199, 230.6014 
27.7202, 298.9180 
27.7203, 293.8248 
27.7207, 194.6535 
27.7209, 259.3935 
27.7214, 161.0745 
27.7219, 358.0014 
27.7224, 263.5470 
27.7229, 699.4862 
27.7231, 210.6419 
27.7232, 254.7960 
27.7235, 251.0478 
27.7237, 180.8121 
27.7240, 155.0806 
27.7242, 132.2309 
27.7244, 300.7191 
27.7246, 361.2672 
27.7247, 359.3021 
27.7248, 267.6864 
27.7257, 223.8973 
27.7259, 59.0339 
27.7266, 101.2571 
27.7275, 77.1038 
27.7278, 340.8724 
27.7283, 174.0718 
27.7289, 298.5297 
27.7296, 319.0439 
27.7297, 266.6927 
27.7307, 304.4011 
27.7308, 410.4400 
27.7310, 329.0745 
27.7312, 793.6574 
27.7316, 269.9481 
27.7318, 279.9571 
27.7325, 510.2950 
27.7327, 472.7843 
27.7334, 463.4835 
27.7336, 335.0597 
27.7351, 1207.2912 
27.7356, 241.7540 
27.7369, 695.8161 
27.7372, 1004.0080 
27.7375, 995.0005 
27.7377, 695.1467 
27.7378, 723.1625 
27.7403, 176.4596 
27.7405, 179.7443 
27.7407, 192.4422 
27.7410, 722.9744 
27.7413, 672.4292 
27.7415, 685.2919 
27.7417, 199.4442 
27.7418, 697.4848 
27.7425, 674.8704 
27.7427, 737.2625 
27.7428, 846.0999 
27.7432, 228.8165 
27.7434, 748.7002 
27.7436, 698.2585 
27.7445, 850.8543 
27.7449, 207.7619 
27.7452, 751.0659 
27.7457, 768.3704 
27.7459, 729.8562 
27.7461, 809.0371 
27.7465, 628.8561 
27.7468, 114.6909 
27.7471, 87.2983 
27.7473, 173.6663 
27.7474, 748.5680 
27.7475, 652.5657 
27.7477, 723.2164 
27.7479, 722.4825 
27.7480, 1077.3825 
27.7484, 667.1739 
27.7489, 701.3202 
27.7495, 655.6249 
27.7498, 687.3463 
27.7504, 661.1051 
27.7507, 682.3760 
27.7509, 707.0007 
27.7514, 695.6961 
27.7515, 184.4587 
27.7519, 207.4801 
27.7521, 856.0987 
27.7525, 758.0422 
27.7526, 625.3575 
27.7530, 80.7094 
27.7532, 485.3370 
27.7534, 625.1672 
27.7536, 581.6287 
27.7537, 620.2008 
27.7538, 420.4379 
27.7539, 581.6287 
27.7541, 397.9598 
27.7542, 392.6894 
27.7543, 550.7204 
27.7545, 463.2278 
27.7546, 384.9078 
27.7549, 652.2162 
27.7551, 754.5409 
27.7555, 606.4223 
27.7557, 641.0382 
27.7558, 585.6765 
27.7562, 578.5534 
27.7563, 409.4997 
27.7566, 569.8912 
27.7568, 677.7175 
27.7571, 631.0634 
27.7579, 383.3080 
27.7581, 645.9628 
27.7583, 517.0880 
27.7590, 352.1023 
27.7592, 757.9901 
27.7595, 764.8529 
27.7598, 737.2008 
27.7599, 865.8112 
27.7603, 583.5589 
27.7607, 1269.5090 
27.7615, 700.3571 
27.7616, 716.6791 
27.7617, 1268.8869 
27.7621, 1195.0732 
27.7626, 1390.4118 
27.7627, 1178.1634 
27.7633, 1221.8138 
27.7635, 627.0247 
27.7637, 265.9662 
27.7639, 591.5218 
27.7644, 345.8786 
27.7646, 364.1112 
27.7647, 407.6629 
27.7648, 375.1080 
27.7650, 369.8554 
27.7654, 1255.0159 
27.7663, 380.0434 
27.7671, 664.6962 
27.7672, 359.0056 
27.7674, 332.7777 
27.7682, 1237.0489 
27.7685, 785.4967 
27.7686, 209.0287 
27.7688, 1263.9703 
27.7698, 1237.4316 
27.7707, 611.0728 
27.7714, 834.7700 
27.7720, 775.4824 
27.7723, 620.0806 
27.7728, 1070.7012 
27.7746, 1046.2753 
27.7747, 853.7968 
27.7749, 705.4623 
27.7750, 330.5526 
27.7756, 434.0657 
27.7758, 316.9858 
27.7762, 475.7857 
27.7765, 245.5687 
27.7766, 287.4665 
27.7770, 591.9062 
27.7771, 586.9284 
27.7773, 257.3810 
27.7776, 226.2057 
27.7778, 351.3303 
27.7783, 713.9811 
27.7784, 778.6668 
27.7786, 263.2299 
27.7788, 647.8557 
27.7791, 356.7702 
27.7795, 455.6885 
27.7796, 484.1033 
27.7805, 332.0000 
27.7809, 1034.0948 
27.7811, 382.2787 
27.7815, 703.8700 
27.7819, 277.2598 
27.7821, 205.0098 
27.7823, 403.1935 
27.7836, 432.3806 
27.7843, 238.5498 
27.7845, 522.5907 
27.7855, 533.5410 
27.7856, 188.5206 
27.7861, 1225.4179 
27.7864, 461.5246 
27.7872, 243.0741 
27.7875, 1234.6368 
27.7900, 235.1276 
27.7912, 554.9234 
27.7927, 538.6919 
27.7929, 374.5531 
27.7933, 701.8148 
27.7934, 656.8044 
27.7955, 939.6702 
27.7973, 482.6313 
27.7979, 567.6487 
27.7987, 1144.9004 
27.7991, 496.6327 
27.8013, 479.6540 
27.8019, 475.0789 
27.8023, 531.7744 
27.8044, 1137.4748 
27.8046, 583.8878 
27.8056, 1224.7359 
27.8062, 544.2003 
27.8065, 59.9083 
27.8067, 773.6382 
27.8082, 520.4498 
27.8085, 306.6496 
27.8088, 523.0774 
27.8089, 481.5060 
27.8093, 594.8689 
27.8095, 1144.6349 
27.8105, 524.4902 
27.8114, 465.2849 
27.8121, 498.2058 
27.8131, 458.9390 
27.8161, 724.9586 
27.8182, 516.2364 
27.8192, 839.3503 
27.8194, 642.7480 
27.8221, 531.4480 
27.8222, 152.1184 
27.8226, 538.7634 
27.8229, 487.3490 
27.8230, 596.8802 
27.8232, 623.2576 
27.8239, 649.8500 
27.8243, 600.3674 
27.8247, 544.1709 
27.8263, 774.9381 
27.8273, 285.0632 
27.8276, 200.4196 
27.8283, 505.2227 
27.8299, 370.6966 
27.8314, 546.9122 
27.8327, 480.7796 
27.8340, 504.5245 
27.8363, 426.9169 
27.8406, 256.0703 
27.8429, 377.4824 
27.8449, 262.2747 
27.8454, 648.4389 
27.8497, 368.0217 
27.8516, 366.3468 
27.8545, 465.1881 
27.8549, 388.8560 
27.8552, 866.7877 
27.8557, 216.6333 
27.8567, 340.1470 
27.8571, 837.4634 
27.8572, 276.3784 
27.8575, 368.5431 
27.8577, 812.8481 
27.8586, 759.9007 
27.8587, 804.0330 
27.8590, 589.1859 
27.8614, 273.7481 
27.8637, 437.4403 
27.8642, 404.6047 
27.8645, 338.0089 
27.8647, 410.3962 
27.8674, 335.2521 
27.8696, 553.3760 
27.8709, 552.1775 
27.8723, 725.4309 
27.8731, 735.7350 
27.8734, 533.7434 
27.8745, 570.3122 
27.8748, 509.0481 
27.8754, 70.0000 
27.8756, 534.1170 
27.8761, 371.6194 
27.8775, 729.3154 
27.8777, 767.3187 
27.8780, 692.2211 
27.8783, 298.2030 
27.8784, 349.4968 
27.8795, 665.0023 
27.8799, 518.5759 
27.8804, 521.0729 
27.8826, 680.4124 
27.8833, 391.3719 
27.8847, 409.6596 
27.8855, 730.2089 
27.8858, 487.2217 
27.8859, 395.3796 
27.8865, 821.7360 
27.8906, 745.1074 
27.8911, 728.1325 
27.8936, 613.0424 
27.8937, 333.0165 
27.8949, 733.9598 
27.8960, 950.4736 
27.8967, 371.1307 
27.8983, 392.3379 
27.9020, 769.3348 
27.9022, 788.1282 
27.9029, 943.0191 
27.9031, 716.6847 
27.9034, 59.6657 
27.9049, 763.2378 
27.9065, 89.6772 
27.9068, 954.2096 
27.9082, 926.8144 
27.9085, 1192.2089 
27.9091, 654.1292 
27.9096, 166.5953 
27.9100, 417.5380 
27.9107, 900.9883 
27.9135, 63.3246 
27.9145, 384.9480 
27.9150, 809.6419 
27.9202, 149.2146 
27.9210, 805.2354 
27.9214, 932.1100 
27.9226, 666.5643 
27.9236, 918.7394 
27.9242, 702.8549 
27.9243, 506.6221 
27.9244, 428.0864 
27.9248, 257.6199 
27.9249, 381.9961 
27.9253, 378.3438 
27.9255, 335.8288 
27.9257, 369.8675 
27.9262, 254.2754 
27.9263, 215.5412 
27.9269, 249.2629 
27.9271, 392.6220 
27.9275, 392.9707 
27.9281, 713.0617 
27.9282, 680.0184 
27.9297, 295.4200 
27.9298, 305.6010 
27.9302, 350.2028 
27.9305, 286.4839 
27.9308, 301.8377 
27.9309, 662.3753 
27.9311, 390.1038 
27.9316, 233.9765 
27.9331, 372.3251 
27.9342, 388.9897 
27.9344, 345.3071 
27.9345, 334.5639 
27.9347, 695.2532 
27.9352, 537.3202 
27.9354, 582.2748 
27.9356, 440.6473 
27.9357, 317.8380 
27.9358, 348.6904 
27.9361, 272.7526 
27.9364, 298.9649 
27.9367, 368.5702 
27.9368, 527.2514 
27.9371, 688.8904 
27.9375, 467.1071 
27.9379, 473.8460 
27.9380, 422.6701 
27.9385, 720.0222 
27.9390, 615.1138 
27.9394, 1201.2198 
27.9414, 781.7225 
27.9415, 808.4584 
27.9422, 539.9333 
27.9426, 707.6475 
27.9449, 804.6328 
27.9451, 497.2575 
27.9453, 652.3841 
27.9456, 757.1294 
27.9461, 618.2184 
27.9464, 791.3697 
27.9470, 457.0700 
27.9477, 444.2083 
27.9480, 762.4500 
27.9483, 731.8060 
27.9493, 442.6511 
27.9495, 458.3939 
27.9497, 746.6626 
27.9501, 496.3970 
27.9512, 362.9490 
27.9517, 360.0014 
27.9520, 453.7103 
27.9524, 779.6313 
27.9539, 847.1907 
27.9542, 329.1398 
27.9546, 832.4524 
27.9547, 802.5291 
27.9553, 1057.4086 
27.9556, 355.1479 
27.9561, 794.2122 
27.9566, 810.8465 
27.9573, 842.0386 
27.9577, 813.5023 
27.9586, 726.9897 
27.9588, 783.7984 
27.9595, 805.1497 
27.9602, 270.8357 
27.9614, 608.8949 
27.9632, 798.4917 
27.9636, 594.6974 
27.9658, 965.7370 
27.9666, 781.4666 
27.9673, 676.3268 
27.9678, 346.9308 
27.9687, 681.2650 
27.9689, 602.6940 
27.9697, 829.7241 
27.9698, 796.4276 
27.9701, 255.7381 
27.9720, 367.6588 
27.9738, 330.1060 
27.9743, 742.9596 
27.9746, 212.5770 
27.9751, 1017.0801 
27.9786, 800.3755 
27.9788, 397.0353 
